Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Canada,CAN,Agricultural nitrous oxide emissions (% of total),,,,,,,,,,,32.58465295,32.74795261,37.15608067,36.99528523,34.73654493,36.38571229,32.37741353,33.68597652,35.18808067,27.15627315,25.92927348,26.83559424,37.08112992,35.90024682,36.75571996,36.32336452,38.84247605,39.66367194,36.67840794,27.02494428,36.89476216,36.57112576,39.01235042,37.71269349,28.57999606,29.34270115,38.88068782,40.63530329,34.64288369,44.07647253,50.01283241,56.73129425,51.94117731,49.58798775,51.6193609,59.88383639,63.9584988,63.5213062,65.43236073,,,,,,,,
Canada,CAN,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,9451.58101,10204.45197,10633.0589,11481.2685,11425.73541,12118.99647,12776.39611,13158.05571,13657.19787,13637.2069,14463.79214,15265.09502,16069.99018,16728.00362,16949.09531,17088.54478,16579.1224,16621.62495,15539.34303,16576.93597,16999.37235,17665.84321,18090.19074,19077.96916,19334.03009,20709.67648,22037.48832,21899.15733,21959.81565,22729.02919,22480.76817,21513.10813,21554.62767,22487.18052,23245.62807,23641.98291,23456.49162,23321.75229,23448.34079,,,,,,,,
Canada,CAN,Agricultural raw materials exports (% of merchandise exports),,,15.1805859,15.85466258,14.34617829,14.18945618,12.23112172,11.37508743,11.29261071,11.46864445,10.16921379,10.55625799,11.3302972,11.88321331,11.06526598,9.576181202,11.32021587,11.69921347,11.55467492,12.12696001,11.06524895,9.506829508,8.678994746,9.2418675,8.797620617,8.144492055,9.158628208,10.97513594,10.14023679,10.53561149,9.052023659,8.083021376,8.349049879,8.640054965,9.010195122,9.308978005,8.026692688,7.667701871,6.745102129,6.746408904,6.629415859,5.577059012,5.507277165,5.099264634,5.820139115,5.041383051,4.748718847,4.321982894,3.480671573,3.604667449,4.259310622,4.052202872,3.743419155,4.196921413,4.046809595,4.586132636,
Canada,CAN,Agricultural raw materials imports (% of merchandise imports),,,4.523038647,4.501095519,4.385820393,3.901571064,3.257847609,2.876839663,2.584846476,2.467007769,2.347323899,2.724748637,2.379322633,2.483234639,2.188831062,1.901410239,2.259722517,2.181802461,2.230816132,2.523776326,2.167998615,2.015714321,1.872628368,2.098812575,1.930354657,1.737277804,1.764255633,1.912664829,1.795813387,1.695501497,1.602066888,1.414031838,1.467878955,1.471974419,1.512135239,1.70350991,1.45332111,1.430029419,1.382506885,1.2949144,1.337479889,1.295287538,1.346204508,1.34302253,1.307449641,1.223441012,1.111685945,1.038922299,0.97629503,0.972333502,1.013810914,1.012830976,0.952297117,0.933683332,0.951847134,0.938651018,
Canada,CAN,Agriculture value added per worker (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60552.10734,66310.18277,63050.11991,64714.30276,68638.9268,70652.50952,84826.58707,83935.28501,86774.99869,
Canada,CAN,"Agriculture, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.507223645,1.702723597,1.471931202,1.423286626,1.713832903,1.760044923,1.842097711,,,
Canada,CAN,"Agriculture, value added (annual % growth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.931346253,-6.30649482,1.116619583,4.147709858,1.03910393,17.81051957,-3.256609665,1.362699095,
Canada,CAN,"Agriculture, value added (constant 2010 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21011581246,22678082508,21247890410,21485148515,22376290138,22608803048,26635548340,25768132499,26119274607,
Canada,CAN,"Agriculture, value added (constant LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21646131000,23362960600,21889576700,22134000000,23052054100,23291588900,27439941900,26546330100,26908076700,
Canada,CAN,"Agriculture, value added (current LCU)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22140000000,26408000000,21566000000,22134000000,28419000000,30027000000,32738000000,,,
Canada,CAN,"Agriculture, value added (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20612605903,24749765698,18866240924,21485148515,28720565942,30051392423,31790744849,,,
Canada,CAN,"Air transport, freight (million ton-km)",,,,,,,,,,,370.8999939,403.5,433.3999939,484.2000122,520.2999878,534.2999878,567.7000122,550.4000244,608.5999756,670.4000244,688.5999756,713.0999756,746.5999756,825.5999756,967.2000122,989.7999878,977,1006.799988,1170.599976,1311.300049,1385.300049,1241.400024,1249.699951,1369.199951,1478.599976,1637.400024,1781,1956.5,1805.699951,1881.599976,1896.114,1709.813,1578.027,1496.297,1656.579,1526.819,1503.185,1429.845,1388.665,1346.938,1957.328536,1980,1960,1946.305597,2084.318163,2074.830881,
Canada,CAN,"Air transport, passengers carried",,,,,,,,,,,10180300,10247300,11628500,14626800,16367500,16712900,16833100,17466400,18472000,20846400,22453000,22097100,19653800,18107900,19382600,19688400,20378500,19946500,22379400,21273800,20601400,16586500,16818300,17516500,18104800,20291100,22856000,23981500,24653300,24602000,41767974,40451914,23323029,35884417,40701307,45229860,46726978,52103547,53718757,52583516,63277409.38,66078011.95,70467400.79,71526725.92,75528607,80228301.72,
Canada,CAN,"Air transport, registered carrier departures worldwide",,,,,,,,,,,305200,292500,291400,348900,371900,363800,352900,348000,349200,357700,382000,383600,344000,325300,343600,351900,343000,333800,380900,370200,346800,257800,258700,243700,253500,282800,305800,310800,317800,319600,963468,982013,263906,1036092,988755,1018480,1042100,1188947,1200361,1198381,1234528.619,1245743.616,1280198.186,1263297.337,1290419,1322033,
Canada,CAN,"All education staff compensation, primary (% of total expenditure in primary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.68998,,,,
Canada,CAN,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.37546,,,,,,,,58.84534,,58.44212,55.86524,57.20238,55.76752,59.24212,60.81097,,,
Canada,CAN,"All education staff compensation, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.03756,72.23261,70.45151,72.43133,70.52983,,,69.99864,67.22983,67.90555,67.12977,65.48919,65.83621,65.45578,,68.8117,,,
Canada,CAN,Alternative and nuclear energy (% of total energy use),12.06229596,11.45254345,10.89471399,10.15013004,10.41846034,10.04635991,10.70022811,10.18847117,9.813260997,10.22201421,10.04328603,10.67094008,11.4758929,13.06035248,13.70508786,12.5819807,13.45982811,14.6990773,15.87688787,16.17114767,16.67245292,18.15438594,18.43107348,20.29038404,20.70796405,21.99816539,23.41053704,23.65510055,22.88449569,21.35515029,21.26030403,23.31408836,22.49595593,23.54359723,24.51442905,23.28994242,22.99298117,21.46046744,19.68735045,19.84177736,19.64768742,19.48099953,19.89316279,18.41740871,19.60673842,20.34553768,20.89962519,20.8184719,21.21961944,21.26413466,20.63121971,21.21699802,21.77640818,22.95455488,22.53991656,22.92606145,
Canada,CAN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.851,,,,,9.723,,,,,,,,,,5.62,,,,,12.24,,12.24,,
Canada,CAN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,,,,,12.32,,,,,,,,,,14.23,,,,,,,14.23,,
Canada,CAN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.84,,,,,77.97,,,,,,,,,,80.15,,,,,,,80.15,,
Canada,CAN,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.480701754,,,,,1.582105263,,,,,1.481052632,,,,,,,,,,1.449824561,,,,,1.361403509,,1.361403509,,
Canada,CAN,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,,,,,45.09,,,,,42.21,,,,,,,,,,41.32,,,,,38.8,,38.8,,
Canada,CAN,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Antiretroviral therapy coverage (% of people living with HIV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Aquaculture production (metric tons),2975,2990,3100,3215,3230,3242,3258,3275,3394,3405,3591,3893,4561,5333,4583,4129,3943,3897,4038,3458,3566,4074,3421,4289,7720,8798,12678,16890,23622,32451,41216,48068,45386,52442,55430,65207,72376,81676,91046,112916,127665,153046,172046,167798,145018,154587,171629,152486,155549,155928,162341,169706,184910,168015,139732,187374,
Canada,CAN,Arable land (% of land area),,4.491444998,4.533343011,4.575131055,4.616919099,4.658817112,4.700605157,4.701594874,4.702474622,4.703464339,4.704344087,4.705333804,4.717100438,4.72897704,4.740853642,4.752730244,4.764606846,4.802985866,4.841364886,4.879743905,4.918122925,4.956501945,4.960240875,4.963869837,4.967608767,4.971237729,4.974866691,4.982234583,4.989492506,4.99675043,5.004008353,5.011266277,5.010386528,5.009396812,5.008517063,5.007637315,5.006757567,5.014455364,5.022153162,5.02985096,5.037658726,5.045356523,5.028421369,5.011596182,4.994661027,4.977835841,4.960900686,4.913724184,4.866547681,4.819481146,4.772304644,4.725128141,5.060202276,5.060202276,5.060202276,,
Canada,CAN,Arable land (hectares per person),,2.235400361,2.214677125,2.193840962,2.172522639,2.152911881,2.132132881,2.094552224,2.061415349,2.034002283,2.006143313,1.976758717,1.95033735,1.922402238,1.892984777,1.862165539,1.842291011,1.835434527,1.831627559,1.827820571,1.818525597,1.810120482,1.789778589,1.77321653,1.757567504,1.742579601,1.726415814,1.706440678,1.68700502,1.659593119,1.637364614,1.617581797,1.597568156,1.579868632,1.564480182,1.551304763,1.534414716,1.520615463,1.509823822,1.49967868,1.488802296,1.476100238,1.458006505,1.438723324,1.419565557,1.400903689,1.385056818,1.358644424,1.33111659,1.30323706,1.276184394,1.251150897,1.324151895,1.308900859,1.294572076,,
Canada,CAN,Arable land (hectares),,40843000,41224000,41604000,41984000,42365000,42745000,42754000,42762000,42771000,42779000,42788000,42895000,43003000,43111000,43219000,43327000,43676000,44025000,44374000,44723000,45072000,45106000,45139000,45173000,45206000,45239000,45306000,45372000,45438000,45504000,45570000,45562000,45553000,45545000,45537000,45529000,45599000,45669000,45739000,45810000,45880000,45726000,45573000,45419000,45266000,45112000,44683000,44254000,43826000,43397000,42968000,46015000,46015000,46015000,,
Canada,CAN,ARI treatment (% of children under 5 taken to a health provider),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Armed forces personnel (% of total labor force),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591012694,0.580570806,0.554266248,0.510731957,0.500294006,0.502790788,0.525054889,0.470568924,0.44547197,0.437473854,0.421836888,0.400669512,0.363432871,0.354803515,0.403773405,0.400528223,0.357250072,0.350116706,0.344064915,0.351124545,0.347276328,0.34459142,0.342257064,0.336791676,0.357831669,0.341797436,
Canada,CAN,"Armed forces personnel, total",,,,,,,,,,,,,,,,,,,,,,,,,,83000,,,,88000,87000,86000,82000,76000,75000,75700,79800,72700,69950,69950,68500,66100,61600,61600,71000,71000,64000,64000,64000,65722,65700,65700,66000,65700,70200,67500,
Canada,CAN,Arms exports (SIPRI trend indicator values),50000000,311000000,188000000,213000000,252000000,111000000,101000000,52000000,197000000,166000000,196000000,293000000,327000000,130000000,121000000,148000000,329000000,169000000,190000000,195000000,161000000,130000000,259000000,120000000,108000000,100000000,267000000,272000000,153000000,49000000,101000000,121000000,143000000,146000000,167000000,263000000,159000000,95000000,40000000,79000000,74000000,129000000,178000000,278000000,278000000,235000000,236000000,333000000,238000000,186000000,244000000,321000000,339000000,262000000,247000000,357000000,127000000
Canada,CAN,Arms imports (SIPRI trend indicator values),165000000,1576000000,1231000000,1012000000,728000000,527000000,273000000,243000000,324000000,504000000,611000000,455000000,382000000,80000000,196000000,223000000,28000000,28000000,172000000,235000000,441000000,452000000,274000000,647000000,646000000,847000000,809000000,786000000,741000000,67000000,159000000,751000000,410000000,201000000,482000000,411000000,431000000,362000000,129000000,196000000,570000000,538000000,428000000,152000000,352000000,124000000,104000000,455000000,407000000,101000000,228000000,344000000,205000000,194000000,316000000,413000000,258000000
Canada,CAN,"Automated teller machines (ATMs) (per 100,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.7710106,197.9375112,206.4959033,212.0082125,217.7582998,216.2220585,218.1783704,207.5677963,203.1112992,220.4803378,221.1264571,220.5207638,
Canada,CAN,Average grace period on new external debt commitments (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average grace period on new external debt commitments, official (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average grace period on new external debt commitments, private (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Average grant element on new external debt commitments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average grant element on new external debt commitments, official (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average grant element on new external debt commitments, private (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Average interest on new external debt commitments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average interest on new external debt commitments, official (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average interest on new external debt commitments, private (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Average maturity on new external debt commitments (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average maturity on new external debt commitments, official (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average maturity on new external debt commitments, private (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Average precipitation in depth (mm per year),,,537,,,,,537,,,,,537,,,,,537,,,,,537,,,,,537,,,,,537,,,,,537,,,,,537,,,,,537,,,,,537,,537,,
Canada,CAN,Average time to clear exports through customs (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average working hours of children, study and work, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average working hours of children, working only, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Bank capital to assets ratio (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.6,4.6,4.7,,4.1,4.1,3.7,3.5,4.506955614,4.659300449,4.894951652,4.897643952,4.96412225,4.943254593,5.067827122,4.946345872
Canada,CAN,Bank liquid reserves to bank assets ratio (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39356014,0.370909679,0.313276168,0.309264149,0.282653271,0.2813996,0.3063112,0.229613786,,,,,,,,
Canada,CAN,Bank nonperforming loans to total gross loans (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,1.2,1.3,1.5,1.6,1.2,0.7,0.5,0.42,0.432,0.763315142,1.267003397,1.192333738,0.844598263,0.651151203,0.57492378,0.517840011,0.513416278,0.600070855
Canada,CAN,Battle-related deaths (number of people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Binding coverage, all products (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.71,99.71,99.71,99.71,99.71,99.71,99.66,99.66,99.66,99.66,99.66,99.68,99.68,99.68,99.68,99.68,99.69,99.69,99.69,99.69,
Canada,CAN,"Binding coverage, manufactured products (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79,99.8,99.8,99.8,99.8,99.8,99.8,99.73,99.73,99.73,99.73,99.73,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,
Canada,CAN,"Binding coverage, primary products (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.41,99.41,99.41,99.41,99.41,99.4,99.4,99.4,99.4,99.4,99.47,99.47,99.47,99.47,
Canada,CAN,"Bird species, threatened",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
Canada,CAN,"Birth rate, crude (per 1,000 people)",26.7,26,25.2,24.6,23.4,21.3,19.3,18.2,17.6,17.6,17.4,16.8,15.9,15.6,15.4,15.8,15.6,15.5,15.2,15.4,15.4,15.3,15.1,15,15,14.9,14.5,14.4,14.5,14.9,15,14.9,14.7,13.6,13.1,12.6,12,11.6,11.4,11.2,10.9,10.6,10.7,10.5,10.65,10.65,10.9,11.2,11.3,11.3,11.1,11,11,11,10.9,10.9,
Canada,CAN,Births attended by skilled health staff (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,98,,,,,,98.3,,,100,,,100,,,,99.9,,,,,
Canada,CAN,"Borrowers from commercial banks (per 1,000 adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Bound rate, simple mean, all products (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,6.56,6.56,6.68,6.23,5.14,5.14,5.15,5.15,5.15,5.15,5.15,5.13,5.13,5.13,5.13,5.13,5.02,5.02,5.02,5.02,
Canada,CAN,"Bound rate, simple mean, manufactured products (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73,5.85,5.85,5.83,5.84,5.81,5.81,5.84,5.84,5.84,5.84,5.84,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,
Canada,CAN,"Bound rate, simple mean, primary products (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,9.09,9.05,9.66,7.63,2.77,2.77,2.76,2.76,2.76,2.76,2.76,2.79,2.79,2.79,2.79,2.79,2.73,2.73,2.73,2.73,
Canada,CAN,Bribery incidence (% of firms experiencing at least one bribe payment request),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Broad money (% of GDP),36.49276683,38.19549258,36.16355623,37.60138853,37.76159247,37.77945166,43.47225629,46.38836331,48.50403202,47.8255414,47.91565752,48.28777863,49.51550926,51.12955754,50.96898884,52.40069959,53.80111619,55.87436713,58.88982836,60.78606647,60.60216258,68.5245464,68.91639282,65.03546657,63.72850864,63.1143904,65.08971303,64.7611754,66.57484533,70.45481043,73.5226848,75.6942051,78.65349942,77.07451438,76.05733705,75.93504252,76.42093619,75.62545497,74.69647585,73.43965291,71.34808324,155.1882371,152.7535821,146.0599132,144.6821366,149.026054,159.1786832,112.3826066,122.9488178,,,,,,,,
